EmployeeID,Tenure,RoleHistory,Promotions,LastPromotionYearsAgo,PastPerformance,SkillRelevance,TrainingParticipation,EventActivity,FeedbackScore,SentimentScore,TeamAttritionRate,ManagerAttrition,ProjectType,LocationChanges,Feedback360,RoleChanges,WorkLifeBalance,LeavePattern,RecognitionCount,AwardsReceived,AttritionLabel,ExitReason,ManagerDialogue,EmployeeResponse
EID162976,3,Analyst,0,3,0.7,0.6,1,2,2,-0.2,0.2,0,Standard,0,3,0,3,1.2,1,0,0,None,Keep up the good work! Let's discuss your career goals in our next one-on-one.,I appreciate the encouragement! I'm hoping to develop my data analysis skills further.
EID370782,7,Engineer,1,3,1.2,0.8,3,5,4,0.3,0.3,0,R&D,1,4,1,4,0.8,3,1,0,None,Your technical expertise is invaluable. We're considering you for a senior engineer role next year.,That's great to hear! I'm excited about the possibility of taking on more responsibility.
EID952283,2,Consultant,0,2,0.6,0.5,0,1,2,-0.5,0.4,1,Client-facing,0,2,0,2,1.8,0,0,1,Work-Life Balance,We can offer you a less demanding project and increased flexibility in your work hours.,"While I appreciate the offer, I've decided to accept a position with better work-life balance from another company."
EID377521,10,Manager,2,4,1.5,0.9,5,7,5,0.7,0.2,0,Standard,0,5,2,5,0.7,6,2,0,None,Your leadership is exemplary. We value your contribution to the team's success.,Thank you! I'm committed to continuing to develop my team and achieving our goals.
EID286572,5,Analyst,1,2,1,0.7,2,3,3,0.1,0.1,0,R&D,0,3,1,3,1.1,2,0,0,None,We noticed your potential. We are ready to promote you to Senior Analyst,I'm thrilled about that! I'm very excited and ready.
EID561976,12,Director,3,5,1.7,0.95,7,9,5,0.8,0.1,0,Client-facing,1,5,2,4,0.6,8,3,0,None,Your strategic vision is essential to the company's growth. We are counting on you,"I will not let you down, this is my objective."
EID172769,4,Engineer,0,4,0.8,0.65,1,2,3,0,0.3,0,Standard,0,3,0,3,1.4,1,0,1,Career Growth,We can discuss opportunities to expand your skillset and increase your exposure to new technologies.,"I appreciate that. However, another company is offering me a more challenging and diverse role with opportunities for faster advancement."
EID615607,8,Manager,2,3,1.3,0.85,4,6,4,0.5,0.2,0,R&D,0,4,1,4,0.9,4,1,0,None,Your team's performance has been outstanding. We appreciate your dedication to mentoring and development.,I'm proud of my team's accomplishments. I'm committed to fostering a collaborative and supportive environment.
EID310416,1,Analyst,0,1,0.5,0.5,0,0,1,-0.8,0.5,0,Client-facing,0,1,0,2,2,0,0,1,Manager Issue,We will provide conflict resolution training and mediation to address the issues you're facing with your manager.,"I've made the decision to leave, I don't see any chance for improvement."
EID739947,6,Consultant,1,3,1.1,0.75,3,4,4,0.2,0.1,0,Standard,0,4,1,3,1,2,0,0,None,Your consulting skills are highly valued. We would like to promote you to lead consultant,I am happy to contribute more to this company
EID511707,15,Engineer,3,7,1.6,0.9,6,8,5,0.7,0.4,1,R&D,1,5,2,3,0.8,7,2,1,Better Offer,We are ready to increase your salary and offer you an executive position.,I'm so sorry but I already accepted another offer.
EID287110,9,Manager,2,4,1.4,0.8,5,7,4,0.6,0.2,0,Client-facing,0,4,1,4,0.9,5,1,0,None,Your contributions to client satisfaction are outstanding.,I always give my best. Thank you for appreciating this effort.
EID776838,2,Analyst,0,2,0.7,0.6,1,2,2,-0.3,0.3,0,Standard,0,2,0,2,1.3,1,0,0,None,We want to support your progress. Please let us know if you need anything.,I will let you know if I need some help.
EID615959,7,Engineer,1,3,1.2,0.8,3,5,4,0.4,0.1,0,R&D,1,4,1,4,1,3,1,0,None,You are doing well and working in a fast and dynamic manner.,Thank you! I am committed and ready to do my best.
EID213697,3,Consultant,0,3,0.6,0.5,0,1,2,-0.6,0.4,0,Client-facing,0,2,0,2,1.9,0,0,1,Work-Life Balance,We can try to reduce the workload. This is very urgent because we need your help,"While I appreciate the offer, my health is important so I'll take a break."
EID250861,11,Manager,2,5,1.5,0.9,5,7,5,0.6,0.2,0,Standard,0,5,2,5,0.8,6,2,0,None,I would like to let you know that we consider you as a very important pillar for the company.,I appreciate that you recognize me
EID666893,5,Analyst,1,2,1,0.7,2,3,3,0,0.1,0,R&D,0,3,1,3,1.2,2,0,0,None,I want to make sure you feel like you are growing everyday.,Let's see how far I can go!
EID906048,13,Director,3,6,1.7,0.95,7,9,5,0.8,0.1,0,Client-facing,1,5,2,4,0.7,8,3,0,None,You are key to our success. Your advice is precious for us,You can be sure that I will always give the best one.
EID552202,4,Engineer,0,4,0.8,0.65,1,2,3,-0.1,0.3,0,Standard,0,3,0,3,1.5,1,0,1,Career Growth,We will think about how to help you and allow you to be always satisfied at work,I am sorry for not saying this before. But I feel like the other company is the way to go.
EID328994,8,Manager,2,3,1.3,0.85,4,6,4,0.4,0.2,0,R&D,0,4,1,4,1,4,1,0,None,You are doing an awesome job. We are grateful for what you do,I am here to stay and contribute to reach common goals.
EID743790,5,Analyst,1,2,1.2,0.85,3,6,4,0.3,0.25,0,Standard,0,4,1,3,1,3,0,0,None,"Keep up the good work, your project contributions have been valuable. Let's discuss potential growth opportunities in our next performance review.",Thank you! I'm eager to learn and contribute more to the team. I'm especially interested in developing my data visualization skills.
EID774588,12,Manager,3,3,1.5,0.95,5,2,5,0.6,0.15,0,R&D,1,5,2,4,0.7,7,2,0,None,Your leadership skills are commendable. Let's focus on developing your strategic thinking to prepare you for senior management roles.,I appreciate the feedback. I'm keen to take on more strategic responsibilities and contribute to the overall direction of the department.
EID211410,2,Engineer,0,2,0.8,0.7,1,1,2,-0.4,0.35,1,Client-facing,0,3,0,2,1.8,0,0,1,Work-Life Balance,I understand you're feeling overworked. We can explore reassigning some of your tasks and providing additional support. Would you be open to that?,"I appreciate the offer, but the workload has become unsustainable. I need to prioritize my personal well-being. A more flexible role might have changed my mind."
EID563031,8,Consultant,2,4,1.3,0.9,4,4,4,0.2,0.2,0,Client-facing,0,4,1,3,1.2,5,1,0,None,Your client relationships are strong. We value your contributions. Let's discuss your long-term career goals within the company.,I'm considering specializing in a particular industry. I'd be grateful for opportunities to develop expertise in that area.
EID850151,3,Analyst,0,3,0.7,0.65,2,3,2,-0.1,0.4,0,Standard,0,3,0,2,1.5,1,0,1,Career Growth,We value your contributions. Is there anything we can do to support your professional development here? Perhaps a relevant training course or shadowing opportunity?,"I appreciate the gesture, but I'm looking for opportunities with a clear path for advancement and more challenging projects. I need to take the next step in my career."
EID371577,15,Director,4,5,1.6,0.98,6,7,5,0.8,0.1,0,R&D,2,5,3,4,0.6,8,3,0,None,Your leadership is essential to our success. Keep motivating your team and driving innovation. We value your dedication.,I'm committed to fostering a culture of innovation and high performance within my team. Thank you for your support.
EID208304,1,Engineer,0,1,0.6,0.55,0,0,1,-0.6,0.5,1,Standard,0,2,0,1,2,0,0,1,Manager Issue,I'm sorry to hear that you're not happy with your manager. I'll discuss your concerns with them and see if we can mediate a solution.,"I appreciate you listening, but there have been multiple concerns raised already. It seems like the environment is not going to improve for the entire team."
EID136554,6,Manager,1,3,1.1,0.8,3,5,3,0.1,0.3,1,Client-facing,1,3,1,2,1.3,2,0,1,Better Offer,We can adjust your salary to match the offer you received and also provide additional benefits.,I am very sorry but I need to explore opportunities beyond this company. The offer includes a higher position and better benefits. I can't reject it.
EID176461,9,Analyst,2,2,1.4,0.92,5,6,4,0.5,0.18,0,R&D,0,4,1,4,0.8,6,1,0,None,Your analytical skills are top-notch. Let's discuss how you can apply your expertise to more complex and impactful projects.,I'm excited about the prospect of tackling more challenging problems. I'm confident I can contribute even more to the team's success.
EID173832,4,Consultant,0,4,0.9,0.75,2,1,3,-0.2,0.28,0,Standard,0,3,0,2,1.6,1,0,1,Work-Life Balance,We can reduce your travel schedule and provide more flexible working hours. Is this something that would help you?,I have been burned out. This is not the only job with this working conditions and I prefer to find another option with less travel.
EID699098,7,Engineer,1,4,1,0.82,4,3,3,0,0.33,0,Client-facing,0,3,1,3,1.4,3,0,0,None,Let's talk about your aspirations and how we can align your career goals with the company's needs.,I think I need some more opportunities within the company. I am willing to do more if that helps me be on track with my career growth.
EID862886,10,Manager,2,5,1.3,0.88,6,5,4,0.4,0.22,0,R&D,1,4,2,3,1.1,5,1,0,None,You consistently demonstrate excellent leadership. Let's explore opportunities for you to mentor junior team members.,I'm happy to mentor others and share my experience. Contributing to the growth of the team is important to me.
EID362769,2,Analyst,0,2,0.7,0.6,1,2,2,-0.3,0.45,1,Standard,0,2,0,2,1.7,0,0,1,Personal,I'm so sorry to hear about this. Please take care.,"Thank you for being understanding, I need to focus on personal issues right now."
EID914992,5,Engineer,1,2,1.1,0.8,3,4,4,0.2,0.27,0,Client-facing,0,4,1,3,1.2,2,0,0,None,We really enjoy working with you. Let's explore opportunities for you to learn more about this field of work so you can be promoted.,"Yes, I think I will need to learn more in order to grow. Thank you for the support."
EID567541,11,Consultant,3,3,1.5,0.95,5,6,5,0.7,0.13,0,Client-facing,1,5,2,4,0.7,7,2,0,None,You have been consistent so far. How about some new role responsibilities?,I will definitely be up for that. Thank you for this initiative!
EID119676,3,Engineer,0,3,0.8,0.7,2,2,2,-0.1,0.38,0,R&D,0,3,0,2,1.5,1,0,1,Career Growth,We have some promotion positions within the company!,"It is very kind, however I would rather find a company with even more advanced engineers."
EID621877,8,Manager,2,4,1.2,0.85,4,5,4,0.3,0.25,0,Standard,1,4,1,3,1,4,0,0,None,I think there is room for some flexibility when it comes to managing this sector of the business.,That is great because I will definitely need to know what I can do for this business.
EID256085,14,Director,4,2,1.7,0.99,7,8,5,0.9,0.08,0,R&D,2,5,3,4,0.5,9,3,0,None,I know you are doing so well. How about a raise to further prove that we trust your role in this organization?,"That sounds perfect, thank you!"
EID784578,1,Analyst,0,1,0.6,0.5,0,1,1,-0.7,0.48,1,Client-facing,0,2,0,1,2,0,0,1,Manager Issue,"I will review this manager! I need you to stay, we need you!","I appreciate that, but I think that this issue should be addressed before."
EID771440,6,Consultant,1,3,1,0.78,3,3,3,0,0.31,0,Standard,0,3,1,3,1.3,2,0,0,None,"Great, keep up the work. Remember that there are many ways to develop in this field!","That is great, I will keep in mind that if I am looking for a new challenge, there might be one available to me."
EID100909,3,Analyst,0,3,0.7,0.6,1,3,2,-0.2,0.2,0,Standard,0,2,1,3,0.8,0,0,0,None,Keep up the good work. Focus on improving your presentation skills.,Thank you for the feedback. I'm looking for opportunities to expand my skills within the team.
EID139673,7,Engineer,1,3,1.2,0.8,3,5,4,0.3,0.3,0,R&D,0,4,1,4,1.2,3,1,0,None,We appreciate your contributions.  Have you considered leading a project?," ""I'd be interested in leading a project. It would give me more responsibility and help me develop my leadership skills."""
EID796889,12,Manager,2,5,1.5,0.9,5,7,5,0.7,0.1,0,Client-facing,1,5,2,2,1.5,5,2,1,Work-Life Balance,We understand your concerns.  Let's discuss reducing your travel and redistributing some client responsibilities.,"I appreciate the offer, but I've accepted a position with better work-life balance overall. It's a long term decision for my family and well-being."
EID509451,2,Analyst,0,2,0.6,0.5,0,1,1,-0.5,0.4,1,Standard,0,1,0,2,1.8,0,0,1,Manager Issue,I'm sorry to hear you're leaving. We are actively working to address the team's leadership issues.,I appreciate the effort but I've found another opportunity. The current manager's style wasn't a fit for my career goals.
EID379378,5,Engineer,0,5,0.9,0.7,2,4,3,0.1,0.2,0,R&D,0,3,1,3,1,1,0,0,None,Your technical expertise is valuable. We are considering cross training to boost efficiency.,I am happy to learn some new tools!
EID258971,15,Director,3,7,1.6,0.9,6,8,5,0.8,0.1,0,Client-facing,2,5,3,3,0.7,6,3,0,None,Thank you for your continuous hardwork and commitment. We appreciate your efforts!,I would love to work with more junior engineers
EID834061,1,Analyst,0,1,0.5,0.6,0,0,1,-0.3,0.3,0,Standard,0,1,0,3,1.5,0,0,1,Better Offer,We value your potential. We can offer an increased salary of 10%.,"While I appreciate the offer, the new company has a better company culture and opportunities to improve my skillsets."
EID445852,8,Engineer,1,4,1.3,0.8,4,6,4,0.4,0.2,0,R&D,0,4,2,4,1.1,4,1,0,None,Your contributions to the current project are outstanding. What skill set do you hope to pick up next?,I'm looking into learning more about machine learning.
EID510339,4,Consultant,0,4,0.8,0.7,1,2,2,-0.1,0.4,1,Client-facing,1,2,1,2,1.7,1,0,1,Career Growth,We recognize your desire for advancement. We can fast track the learning process!,"While I appreciate the consideration, the other offer is an offer for Manager. This is important for me."
EID702553,10,Manager,2,3,1.4,0.9,5,7,5,0.6,0.3,0,R&D,0,5,2,4,0.9,5,2,0,None,We appreciate your leadership skills.  We would like you to mentor new engineers.,I'm happy to help and guide the next generation of engineers!
EID103883,6,Analyst,0,6,0.7,0.6,2,3,2,-0.4,0.2,0,Standard,0,2,1,3,1.6,1,0,1,Work-Life Balance,"We want to offer flexibility, 4 days a week.","Unfortunately, its not enough. I need work from home option as well."
EID841978,9,Engineer,1,2,1.1,0.8,4,5,4,0.2,0.1,0,R&D,0,4,2,4,1.2,3,1,0,None,You have been doing a great job. Would you like to lead the next project.,This is wonderful news. I am confident I will fulfill my responsibilities.
